,categories,name,prices,site,url
3351,['cannabis'],Gorilla Glue #4 x OG Cookies (Hybrid) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/gorilla-glue-4-x-og-cookies/
3352,['cannabis'],M.A.C. #3 (50% Indica / 50% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/mac-3/
3353,['cannabis'],Gelato (55% Indica / 45% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/gelato/
3354,['cannabis'],Island Pink Kush (80% Indica / 20% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/island-pink-kush/
3355,['cannabis'],Purple Dragon (65% Indica / 35% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/purple-dragon/
3356,['cannabis'],Medi-Star (60% Indica / 40% Sativa) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/medi-star/
3357,['cannabis'],King Louis (70% Indica / 30% Sativa) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/king-louis/
3358,['cannabis'],AK47 (65% Sativa / 35% Indica) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/ak47/
3359,['cannabis'],Nuken by Love + Organic Farms (80% Indica / 20% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/nuken-by-love-organic-farms/
3360,['cannabis'],OG Kush by Love + Organic Farms (55% Sativa / 45% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/og-kush/
3361,['cannabis'],Rockstar by Love + Organic Farms (75% Indica / 25% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/rockstar/
3362,['cannabis'],Charlotte’s Web (High CBD / Low THC) (50% Sativa / 50% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195'], ['56g (2 ounces)', '$375'], ['112g (4 ounces / Quarter Pound)', '$690'], ['224g (8 ounces / Half Pound)', '$1320'], ['448g (16 ounces / 1 Pound)', '$2500']]",shamrockcannabis.com,https://shamrockcannabis.com/product/charlottes-web/
3363,['cannabis'],Cannatonic (1:1 CBD:THC Ratio) (50% Indica / 50% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195'], ['56g (2 ounces)', '$360'], ['112g (4 ounces / Quarter Pound)', '$620'], ['224g (8 ounces / Half Pound)', '$1200'], ['448g (16 ounces / 1 Pound)', '$2350']]",shamrockcannabis.com,https://shamrockcannabis.com/product/cannatonic/
3364,['cannabis'],Blue Dream CBD (5.5% CBD / 4.5% THC) (65% Sativa / 35% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/blue-dream-cbd/
3454,['cannabis'],Orange Crush (80% Sativa / 20% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/orange-crush/
3455,['cannabis'],Sourdough (100% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/sourdough/
3456,['cannabis'],Death Bubba by Love + Organic Farms (70% Indica / 30% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/death-bubba-love-organic/
3457,['cannabis'],Harlequin (5:2 CBD:THC Ratio) (75% Sativa / 25% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185'], ['56g (2 ounces)', '$340'], ['112g (4 ounces / Quarter Pound)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/harlequin/
3458,['cannabis'],Blue Dream by Love + Organic Farms (60% Sativa / 40% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/blue-dream/
3459,['cannabis'],Double Black by Love + Organic Farms (100% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/double-black/
3460,['cannabis'],Dancehall (High CBD / Low THC) (60% Sativa / 40% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185'], ['56g (2 ounces)', '$340'], ['112g (4 ounces / QP)', '$599']]",shamrockcannabis.com,https://shamrockcannabis.com/product/dancehall-cbd/
3461,['cannabis'],M.A.C. #8 (55% Indica / 45% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/mac-8/
3462,['cannabis'],Ice Wreck (50% Indica / 50% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/ice-wreck/
3463,['cannabis'],ACDC (High CBD / Low THC) (50% Indica / 50% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185'], ['56g (2 ounces)', '$340'], ['112g (4 ounces / Quarter Pound)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/acdc/
3464,['cannabis'],Honeydew CBD (18:2 CBD:THC Ratio) (50% Indica / 50% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/honeydew-cbd/
3465,['cannabis'],Red Congolese (100% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/red-congolese/
3466,['cannabis'],Wonder Woman (60% Sativa / 40% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/wonder-woman/
3467,['cannabis'],Citrix (70% Sativa / 30% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/citrix/
3468,['cannabis'],Sundae Driver x Papaya (65% Indica / 35% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/sundae-driver-papaya/
3469,['cannabis'],Happy Kush (80% Indica / 20% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/happy-kush/
3470,['cannabis'],Hash Plant (90% Indica / 10% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/hash-plant/
3471,['cannabis'],Gorilla Glue #4 (65% Sativa / 35% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/gorilla-glue/
3472,['cannabis'],Orange Wreck (70% Sativa / 30% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/orange-wreck/
3473,['cannabis'],Mandarin OG CBD (Med CBD / High THC) (60% Indica / 40% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/mandarin-og-cbd/
3474,['cannabis'],Lemon Sour Diesel (80% Sativa / 20% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/lemon-sour-diesel/
3475,['cannabis'],Tuna Kush by Love + Organic Farms (75% Indica / 25% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/tuna-kush/
3476,['cannabis'],Love Potion #1 (70% Sativa / 30% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/love-potion/
3477,['cannabis'],Lemon Haze (70% Sativa / 30% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/lemon-haze/
3478,['cannabis'],JFK (Just Fucking Kush) By Love + Organic Farms (100% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/jfk-just-fucking-kush/
3479,['cannabis'],Congo Black (70% Sativa / 30% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/congo-black/
3480,['cannabis'],Sour Diesel (80% Sativa / 20% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/sour-diesel/
3481,['cannabis'],Screaming Eagle (Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/screaming-eagle/
3482,['cannabis'],Rockstar (75% Indica / 25% Sativa) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/rockstar2/
3483,['cannabis'],Zombie OG (90% Indica / 10% Sativa) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/zombie-og/
3484,['cannabis'],Romulan (75% Indica / 25% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180'], ['56g (2 ounces)', '$320']]",shamrockcannabis.com,https://shamrockcannabis.com/product/romulan/
3485,['cannabis'],Haze (80% Sativa / 20% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/haze/
3486,['cannabis'],Blackberry Kush (80% Indica / 20% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185'], ['56g (2 ounces)', '$340'], ['112g (4 ounces / Quarter Pound)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/blackberry-kush/
3487,['cannabis'],Super Silver Haze (80% Sativa / 20% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185'], ['56g (2 ounces)', '$340'], ['112g (4 ounces / Quarter Pound)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/super-silver-haze/
3488,['cannabis'],God’s Green Crack (55% Indica / 45% Sativa) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$17']]",shamrockcannabis.com,https://shamrockcannabis.com/product/gods-green-crack/
3489,['cannabis'],White Widow (60% Sativa / 40% Indica) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/white-widow/
3490,['cannabis'],Trainwreck (90% Sativa / 10% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$100'], ['28g (1 ounce)', '$180'], ['56g (2 ounces)', '$320'], ['112g (4 ounces / Quarter Pound)', '$550']]",shamrockcannabis.com,https://shamrockcannabis.com/product/trainwreck/
3491,['cannabis'],Golden Goat (65% Sativa / 35% Indica) (AAAA),"[['1 gram', '$10'], ['3.5g (1/8th ounce)', '$35'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$190'], ['56g (2 ounces)', '$340'], ['112g (4 ounces)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/golden-goat/
3492,['cannabis'],Black Widow (65% Sativa / 35% Indica) (AAAA),"[['1 gram', '$10'], ['3.5g (1/8th ounce)', '$35'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$190'], ['56g (2 ounces)', '$340'], ['112g (4 ounces)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/black-widow/
3493,['cannabis'],UBC Chemo by Love + Organic Farms (100% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/ubc-chemo/
3494,['cannabis'],Girl Scout Cookies by Love + Organic Farms (60% Indica / 40% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/girl-scout-cookies/
3495,['cannabis'],Super Kush by Love + Organic Farms (60% Indica / 40% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/super-kush/
3496,['cannabis'],Rhino Cookies by Love + Organic Farms (70% Indica / 30% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/rhino-cookies/
3497,['cannabis'],OG Shark (50% Indica / 50% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/og-shark/
3498,['cannabis'],Grapefruit (70% Sativa / 30% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$100'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/grapefruit/
3499,['cannabis'],Space Cookies (60% Indica / 40% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/space-cookies/
3500,['cannabis'],Mataró Blue (80% Indica / 20% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/mataro-blue/
3501,['cannabis'],Pink Rockstar (60% Indica / 40% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/pink-rock-star/
3502,['cannabis'],Blueberry (80% Indica / 20% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/blueberry/
3503,['cannabis'],Pink Tuna (70% Indica / 30% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/pink-tuna/
3504,['cannabis'],Master Kush (80% Indica / 20% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/master-kush/
3505,['cannabis'],Violator Kush (80% Indica / 20% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/violator-kush/
3506,['cannabis'],Sour OG (50% Indica / 50% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/sour-og/
3507,['cannabis'],Pink Kush (90% Indica / 10% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/pink-kush/
3508,['cannabis'],Death Star (80% Indica / 20% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/death-star/
3509,['cannabis'],Durban Poison (100% Sativa) (AAAA),"[['1 gram', '$10'], ['3.5g (1/8th ounce)', '$35'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$190']]",shamrockcannabis.com,https://shamrockcannabis.com/product/durban-poison/
3510,['cannabis'],Mimosa (70% Sativa / 30% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/mimosa/
3511,['cannabis'],Blue City Diesel (60% Indica / 40% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/blue-city-diesel/
3512,['cannabis'],Platinum Haze (80% Sativa / 20% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/platinum-haze/
3513,['cannabis'],Wappa (60% Indica / 40% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/wappa/
3514,['cannabis'],#5 Orange (80% Sativa / 20% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/5-orange/
3515,['cannabis'],Thai Lights by Love + Organic Farms (50% Indica / 50% Sativa) (AAAA),"[['1 gram', '$10'], ['3.5g (1/8th ounce)', '$35'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$190'], ['56g (2 ounces)', '$340']]",shamrockcannabis.com,https://shamrockcannabis.com/product/thai-lights/
3516,['cannabis'],Blue Mystic (60% Indica / 40% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/blue-mystic/
3517,['cannabis'],NYC Diesel (60% Sativa / 40% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185']]",shamrockcannabis.com,https://shamrockcannabis.com/product/nyc-diesel/
3518,['cannabis'],Pineapple (50% Indica / 50% Sativa) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$100'], ['28g (1 ounce)', '$180']]",shamrockcannabis.com,https://shamrockcannabis.com/product/pineapple/
3519,['cannabis'],Green Crack (65% Sativa / 35% Indica) (AAAA),"[['1 gram', '$10'], ['3.5g (1/8th ounce)', '$35'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$190']]",shamrockcannabis.com,https://shamrockcannabis.com/product/green-crack/
3520,['cannabis'],West Coast Diesel (95% Sativa / 5% Indica) (AAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$185'], ['56g (2 ounces)', '$340'], ['112g (4 ounces / Quarter Pound)', '$580']]",shamrockcannabis.com,https://shamrockcannabis.com/product/west-coast-diesel/
3521,['cannabis'],Northern Lights (100% Indica) (AAA),"[['1 gram', '$8'], ['3.5g (1/8th ounce)', '$30'], ['7g (1/4 ounce)', '$55'], ['14g (1/2 ounce)', '$99'], ['28g (1 ounce)', '$175']]",shamrockcannabis.com,https://shamrockcannabis.com/product/northern-lights/
